-5.404377439882517287e-01,1.408541621344001848e+00,5.415210188770925859e-01,-1.358828067973909093e+00,2.666196872020771824e-01,-1.961294771976690443e+00,0.000000000000000000e+00
3.770624263853158964e-01,-2.083293600195287532e+00,1.388659336322255466e-01,3.223347983914960579e+00,1.130729680243555579e+00,3.406328458171860252e+00,2.000000000000000000e+00
3.050405015031008582e-01,9.955724573512839681e-01,2.325085694131037162e-01,3.904355546431279578e-01,-7.761218618588339169e-01,-9.852674085095948220e-01,0.000000000000000000e+00
-4.450496840808439436e-01,8.326270691097951149e-01,-8.139832734981440332e-01,1.025113160895791964e+00,7.239735102047273330e-01,1.125034276510632036e+00,0.000000000000000000e+00
-6.624991532829377361e-02,-1.246137124134336416e+00,7.232418114107013185e-01,6.773405010824786743e-01,1.013123154006191129e+00,9.424154891787918098e-01,1.000000000000000000e+00
4.279201300702188404e-01,2.079128983894337868e+00,1.884534234021720156e+00,2.252181723272190794e-01,-1.016014996443688201e+00,-3.370929476041064632e+00,0.000000000000000000e+00
-1.964527657469774313e+00,1.642999718233503437e+00,-2.615296090102840587e+00,-2.648974491821299626e+00,1.743448108579153999e+00,8.069141622029186722e-01,2.000000000000000000e+00
-9.808103964658880791e-01,2.057623990386250767e+00,1.310055485265098074e+00,1.125896176338473387e+00,1.981980627629163827e+00,-9.300936922101482596e-01,0.000000000000000000e+00
-1.443425982401543295e-01,-1.015746680568389904e+00,1.125321260790476341e+00,6.423031182777874104e-01,1.186265038067539024e+00,4.946847518521194087e-01,1.000000000000000000e+00
3.068065889618813435e-01,-2.640058561123361791e+00,-9.169795320016922435e-01,5.474697041215554894e-01,2.672174332534904551e-01,2.883930957496793734e+00,1.000000000000000000e+00
3.400956174572234980e-01,-5.441661132488124775e-01,4.958159504623064207e-01,2.160329121157343657e+00,3.855653469364196395e-01,1.212745115164607146e+00,1.000000000000000000e+00
7.813470504059774058e-01,-3.645867030746374748e-01,-3.581404718247227503e-01,3.469174372980618148e+00,-3.561912155640831745e-01,2.233008946119098947e+00,1.000000000000000000e+00
4.006694218700318499e-01,-1.188144223776036901e+00,-5.743324078175595648e-01,2.283674873767775892e+00,2.430585925494868071e-01,2.590117482556093531e+00,1.000000000000000000e+00
-4.511307893167935124e-01,-8.132011788131724428e-01,-1.520927214469238287e+00,-1.336446163226165940e-01,7.382141913094131258e-01,2.175759718852835256e+00,2.000000000000000000e+00
-7.071875926712635207e-01,-1.329555472430016705e+00,-1.638929184737559330e+00,-1.376014731693400162e+00,9.831189825278369154e-01,2.055653162450409521e+00,2.000000000000000000e+00
1.057188814196798221e+00,1.438509112409512625e+00,2.004919498486002816e+00,1.300781099688215203e-01,-2.053422419436619961e+00,-3.629688905913190045e+00,0.000000000000000000e+00
1.002091458608350250e+00,2.107950141970793556e-01,1.531982448074537650e+00,2.703799995179235527e+00,-7.500795928959125280e-01,-4.516874670099295108e-01,0.000000000000000000e+00
1.014777025892263096e-01,-1.390710491625121170e-01,1.426430860349555907e+00,2.027459159729283034e+00,9.314373266659994322e-01,2.964064652250109622e-01,1.000000000000000000e+00
-1.479068425634295414e+00,7.220277284287874853e-01,-1.780484080598082608e+00,-1.124924990761898780e+00,1.847345603685038862e+00,1.467439213343413096e+00,2.000000000000000000e+00
-1.832999329114522458e-01,-8.952909471423107224e-01,-1.533874322570943693e+00,3.444133530717364833e-01,3.877018553110376242e-01,2.326845341836250469e+00,2.000000000000000000e+00
-4.938329834681398078e-01,-1.259126774489114364e-01,-1.632664680026343129e+00,2.862443741877229719e-01,6.895980129905144862e-01,2.056563066110991933e+00,2.000000000000000000e+00
1.020912720217499459e+00,1.220940535997116383e+00,9.688672212011346652e-01,1.623270307988897709e-01,-2.176020070180111343e+00,-2.584921108406583734e+00,0.000000000000000000e+00
5.019496709921393851e-01,-8.225664525666516180e-01,3.547573017326410838e-01,2.098714429997933006e+00,9.961635234693755336e-02,1.345251856517281519e+00,1.000000000000000000e+00
-7.347749847144300350e-01,-1.156416207279432395e+00,1.732553494696123408e+00,-2.363622733596415504e-01,2.294005969385741306e+00,7.972889813713789076e-02,1.000000000000000000e+00
-8.458592362895035466e-01,-2.396309800664190526e+00,-5.503623115568156976e-01,-8.964793870331055903e-01,2.110542452624701859e+00,2.500870314999766197e+00,2.000000000000000000e+00
2.798967128884846667e-01,-1.484167943062217887e+00,-8.068926589993736798e-01,2.076987280392406099e+00,4.585028779161638424e-01,2.977694042528252982e+00,2.000000000000000000e+00
4.679632330014039110e-01,6.416921412160085936e-01,2.136436395904522278e+00,1.669559190879353228e+00,-1.570878508912765259e-02,-1.475234844912677534e+00,0.000000000000000000e+00
-5.296101792460607971e-01,1.580158686224147235e+00,-4.987360830220726182e-01,2.585694634759660993e-01,4.498159566105501828e-01,-1.624916450063897122e-01,0.000000000000000000e+00
-1.027273178165587053e+00,2.348471672575314084e+00,-3.896590127402308479e-01,-2.338216246669981846e-01,1.038101132085241129e+00,-7.188305364602833869e-01,0.000000000000000000e+00
1.657603473199589653e-03,-1.474412406039615320e+00,8.423878883069341184e-01,2.425439267642759411e-01,8.425241244746329849e-01,6.608251111089544771e-01,1.000000000000000000e+00
-2.277660366291731908e-01,3.413274545226483436e-01,-1.741535257982137708e+00,1.321813159603088428e+00,3.090386216295473165e-01,2.240868019825663193e+00,2.000000000000000000e+00
6.435761627685159247e-01,-2.999045475746089817e+00,4.730707658214481359e-01,3.485891341372290064e+00,1.104993892026589153e+00,3.790007810356397666e+00,2.000000000000000000e+00
-7.872871591856538398e-01,1.819074412677035735e+00,1.967745233915518144e+00,9.028488746888241323e-02,1.504552719662541005e+00,-2.165613142810272951e+00,0.000000000000000000e+00
9.680957962900988978e-01,-6.507980602633733902e-02,8.661616492091137598e-01,2.293573915328325885e+00,-9.057032807939929819e-01,3.736684512107565914e-02,0.000000000000000000e+00
2.583781213649264386e-01,-9.779526376471399107e-01,6.847314020741426255e-01,1.594637323597142942e+00,5.651066247699340073e-01,1.089492912252657320e+00,1.000000000000000000e+00
-3.915841821539198797e-01,-1.551157859380559279e+00,6.198245378009323847e-01,-8.731710541378712165e-02,1.488972890457523679e+00,1.042897172465862887e+00,1.000000000000000000e+00
5.792958577121047892e-01,-1.626956482275317306e+00,-1.618697287701647447e+00,1.129627471663777083e+00,-6.411320023942543855e-01,2.785745648487452986e+00,2.000000000000000000e+00
3.759410514405932546e-01,-1.590606342615593860e+00,-7.172215726342847653e-01,2.327698114654386252e+00,4.136137364548523321e-01,3.073077039531044719e+00,2.000000000000000000e+00
1.017688433960707961e+00,1.041713853685658497e+00,2.121895069201552353e+00,3.580503754584263287e-01,-1.720697369404823984e+00,-3.214145550742955493e+00,0.000000000000000000e+00
-8.075741265737343966e-01,9.938887861392045053e-01,-2.862116585280887193e+00,-1.274097536509644080e+00,4.683668453830147627e-02,1.361819544912448166e+00,2.000000000000000000e+00
1.750266300344127945e-01,1.644352167316984747e-01,-1.767006468706817435e+00,1.978675347764599968e+00,-2.217377592829601340e-01,2.471645272208010002e+00,2.000000000000000000e+00
5.499909381166631084e-01,-1.649526183848238237e+00,3.060294052140863919e-01,1.304948679119529942e+00,1.575223216325738473e-02,1.435791127891819619e+00,1.000000000000000000e+00
1.566922407149293484e-01,-1.048207508999522197e+00,1.193944438793217211e+00,9.672866363697603109e-01,7.210285097475599425e-01,4.044151309623268964e-01,1.000000000000000000e+00
2.171464928419511720e-01,-1.825329430231863892e+00,-4.424944147328491173e-01,8.093051753318855068e-01,3.746587631134035146e-01,2.137477956741145935e+00,1.000000000000000000e+00
3.208378128332451951e-01,-2.208407037906596315e+00,-2.017524555509926376e+00,1.001577975309687396e+00,-6.413685760378595724e-02,3.714706234128357210e+00,1.000000000000000000e+00
2.195971858347834094e-01,1.664357095739388503e+00,1.050429106408132585e+00,1.466967926428617508e+00,-2.514760143259122671e-01,-1.325829464567328975e+00,0.000000000000000000e+00
2.357685046471016121e-01,-1.782929252722483593e+00,-6.385187378198871055e-01,1.904332937685405014e+00,6.423816052339030858e-01,3.001776536196731904e+00,2.000000000000000000e+00
7.738725261083187479e-02,1.881567652689304371e+00,9.114261338616517216e-01,1.137499967030442205e+00,-1.939173377383930363e-01,-1.479958314220794380e+00,0.000000000000000000e+00
1.012522557123133327e+00,9.791589827382951583e-01,9.633317676813815122e-01,1.511013607648235668e+00,-1.612298155529539923e+00,-1.445565115650426113e+00,0.000000000000000000e+00
-9.692794464931966947e-02,-1.853914263496407866e+00,-4.837148731143473546e-01,1.335026238596838777e+00,1.186650091907003768e+00,2.857618280688820178e+00,2.000000000000000000e+00
